sample,current_A,voltage_min_V,voltage_mean_V,voltage_max_V,voltage_spread_mV,temperature_min_C,temperature_mean_C,temperature_max_C,consistency_proxy_percent,soc_mean_percent,soc_min_percent,soc_max_percent
3644,131.40015,3.2080002,3.2103751375000007,3.2120001,3.999900000000167,30.0,30.25,31.0,99.329998,9.040527231991291,8.18990021944046,9.418758749961853
3645,135.69995,3.206,3.2076251125,3.209,3.0000000000001137,30.0,30.25,31.0,99.32999799999999,9.040527231991291,8.18990021944046,9.418758749961853
3646,128.80005,3.2070003,3.2085001,3.21,2.9997000000001606,30.0,30.25,31.0,99.32332966666667,9.040527231991291,8.18990021944046,9.418758749961853
3647,137.30005,3.206,3.2075001375000003,3.209,3.0000000000001137,30.0,30.25,31.0,99.32333033333333,9.040527231991291,8.18990021944046,9.418758749961853
3648,136.19995,3.2040002,3.2065002125,3.2080002,4.0000000000000036,30.0,30.25,31.0,99.31999733333333,9.040527231991291,8.18990021944046,9.418758749961853
3649,136.30005,3.2050002,3.2067502500000002,3.2080002,2.9999999999996696,30.0,30.25,31.0,99.32333133333333,9.040527231991291,8.18990021944046,9.418758749961853
3650,136.0,3.203,3.205500125,3.2070003,4.000299999999957,30.0,30.25,31.0,99.32333166666668,9.65400617569685,8.738304674625397,9.998390078544617
3651,132.80005,3.203,3.2053750875,3.2070003,4.000299999999957,30.0,30.25,31.0,99.323332,9.65400617569685,8.738304674625397,9.998390078544617
3652,128.6001,3.2050002,3.2070002250000003,3.2080002,2.9999999999996696,30.0,30.375,31.0,99.32333166666668,9.65400617569685,8.738304674625397,9.998390078544617
3653,137.1001,3.203,3.2056251,3.2070003,4.000299999999957,30.0,30.375,31.0,99.31999833333333,9.65400617569685,8.738304674625397,9.998390078544617
3654,134.40015,3.2040002,3.2065002625,3.2080002,4.0000000000000036,30.0,30.25,31.0,99.316663,9.65400617569685,8.738304674625397,9.998390078544617
3655,134.5,3.2040002,3.20562515,3.2070003,3.00009999999995,30.0,30.375,31.0,99.30999700000001,9.65400617569685,8.738304674625397,9.998390078544617
3656,138.90015,3.206,3.2081250875,3.209,3.0000000000001137,30.0,30.375,31.0,99.30999700000001,9.65400617569685,8.738304674625397,9.998390078544617
3657,136.0,3.2020001,3.2046251125,3.206,3.999900000000167,30.0,30.375,31.0,99.30332966666667,9.65400617569685,8.738304674625397,9.998390078544617
3658,133.69995,3.2020001,3.2046250874999997,3.206,3.999900000000167,30.0,30.375,31.0,99.30333,9.65400617569685,8.738304674625397,9.998390078544617
3659,130.0,3.2010002,3.2033751625,3.2050002,4.0000000000000036,30.0,30.375,31.0,99.299997,9.65400617569685,8.738304674625397,9.998390078544617
3660,135.19995,3.2010002,3.2036251875,3.2050002,4.0000000000000036,30.0,30.375,31.0,99.29332966666668,9.65400617569685,8.738304674625397,9.998390078544617
3661,139.1001,3.203,3.205625125,3.2070003,4.000299999999957,30.0,30.375,31.0,99.29333,9.65400617569685,8.738304674625397,9.998390078544617
3662,130.5,3.2010002,3.2038751624999997,3.206,4.999799999999777,30.0,30.375,31.0,99.29333,9.65400617569685,8.738304674625397,9.998390078544617
3663,129.90015,3.2040002,3.206375225,3.2080002,4.0000000000000036,30.0,30.375,31.0,99.28666433333335,9.65400617569685,8.738304674625397,9.998390078544617
3664,130.0,3.2020001,3.2052501,3.2070003,5.00020000000001,30.0,30.375,31.0,99.27999700000001,9.65400617569685,8.738304674625397,9.998390078544617
3665,130.69995,3.2,3.2025000875,3.2040002,4.000199999999676,30.0,30.375,31.0,99.27666266666667,9.65400617569685,8.738304674625397,9.998390078544617
3666,129.6001,3.203,3.2062502,3.2080002,5.00020000000001,30.0,30.375,31.0,99.27332966666667,9.65400617569685,8.738304674625397,9.998390078544617
3667,130.90015,3.2,3.2032501375,3.2050002,5.00020000000001,30.0,30.375,31.0,99.26666300000001,9.65400617569685,8.738304674625397,9.998390078544617
3668,126.80005,3.2,3.202625075,3.2040002,4.000199999999676,30.0,30.375,31.0,99.26666233333336,9.65400617569685,8.738304674625397,9.998390078544617
3669,119.30005,3.206,3.209000025,3.21,4.0000000000000036,30.0,30.375,31.0,99.26332933333333,9.65400617569685,8.738304674625397,9.998390078544617
3670,116.5,3.2050002,3.2082500875,3.21,4.999799999999777,30.0,30.375,31.0,99.263328,8.900393173098564,7.971231639385223,9.244643151760101
3671,133.30005,3.2,3.2032501375,3.2050002,5.00020000000001,30.0,30.25,31.0,99.26332833333335,8.900393173098564,7.971231639385223,9.244643151760101
3672,126.30005,3.2020001,3.2052501,3.2070003,5.00020000000001,30.0,30.25,31.0,99.26332833333335,8.900393173098564,7.971231639385223,9.244643151760101
3673,114.19995,3.2050002,3.2085000625,3.21,4.999799999999777,30.0,30.25,31.0,99.25999633333335,8.900393173098564,7.971231639385223,9.244643151760101
3674,116.19995,3.2050002,3.2087500875000003,3.2110002,5.999999999999783,30.0,30.25,31.0,99.25999766666668,8.900393173098564,7.971231639385223,9.244643151760101
3675,129.69995,3.2,3.2026251125,3.2040002,4.000199999999676,30.0,30.25,31.0,99.256666,8.900393173098564,7.971231639385223,9.244643151760101
3676,123.0,3.203,3.2063752375,3.2080002,5.00020000000001,30.0,30.25,31.0,99.25333266666667,8.900393173098564,7.971231639385223,9.244643151760101
3677,125.5,3.2020001,3.2052501,3.2070003,5.00020000000001,30.0,30.25,31.0,99.24666533333334,8.900393173098564,7.971231639385223,9.244643151760101
3678,119.80005,3.2020001,3.2048750625,3.206,3.999900000000167,30.0,30.25,31.0,99.24333133333333,8.900393173098564,7.971231639385223,9.244643151760101
3679,120.40015,3.2020001,3.2052501,3.2070003,5.00020000000001,30.0,30.25,31.0,99.24333266666667,8.900393173098564,7.971231639385223,9.244643151760101
3680,113.40015,3.2040002,3.2071251875,3.209,4.999800000000221,30.0,30.25,31.0,99.24000000000001,8.900393173098564,7.971231639385223,9.244643151760101
3681,102.90015,3.2080002,3.2112501000000004,3.213,4.999800000000221,30.0,30.25,31.0,99.23666566666667,8.900393173098564,7.971231639385223,9.244643151760101
3682,102.30005,3.2070003,3.2110001250000004,3.213,5.999700000000274,30.0,30.25,31.0,99.23666633333333,8.900393173098564,7.971231639385223,9.244643151760101
3683,108.30005,3.206,3.2096251000000002,3.2110002,5.00020000000001,30.0,30.25,31.0,99.23000033333332,8.900393173098564,7.971231639385223,9.244643151760101
3684,118.40015,3.209,3.2127501,3.2150002,6.0001999999999,30.0,30.25,31.0,99.22666833333332,8.900393173098564,7.971231639385223,9.244643151760101
3685,92.80005,3.2110002,3.2148751,3.2170002,6.000000000000227,30.0,30.25,31.0,99.22333566666666,8.900393173098564,7.971231639385223,9.244643151760101
3686,101.69995,3.2070003,3.2108751375000004,3.2120001,4.999800000000221,30.0,30.25,31.0,99.21666933333333,8.900393173098564,7.971231639385223,9.244643151760101
3687,106.90015,3.2080002,3.2123751000000005,3.2140002,6.000000000000227,30.0,30.25,31.0,99.21333633333332,8.900393173098564,7.971231639385223,9.244643151760101
3688,115.90015,3.206,3.2101251125000005,3.2120001,6.000100000000064,30.0,30.25,31.0,99.210002,8.900393173098564,7.971231639385223,9.244643151760101
3689,98.80005,3.2040002,3.2080000500000003,3.21,5.999800000000111,30.0,30.25,31.0,99.20666866666666,8.900393173098564,7.971231639385223,9.244643151760101
3690,106.1001,3.2050002,3.2093750750000005,3.2110002,5.999999999999783,30.0,30.25,31.0,99.20666766666666,7.7216168865561485,6.7567214369773865,8.043144643306732
3691,113.6001,3.2040002,3.2085000625,3.21,5.999800000000111,30.0,30.25,31.0,99.20333466666668,7.7216168865561485,6.7567214369773865,8.043144643306732
3692,114.90015,3.203,3.20662515,3.209,6.000000000000227,30.0,30.25,31.0,99.203335,7.7216168865561485,6.7567214369773865,8.043144643306732
3693,107.90015,3.2040002,3.2080000500000003,3.21,5.999800000000111,30.0,30.25,31.0,99.203335,7.7216168865561485,6.7567214369773865,8.043144643306732
3694,110.40015,3.1990001,3.20312515,3.2050002,6.000100000000064,30.0,30.25,31.0,99.19666766666666,7.7216168865561485,6.7567214369773865,8.043144643306732
3695,111.90015,3.2020001,3.2061252125,3.2080002,6.000100000000064,30.0,30.25,31.0,99.19666833333332,7.7216168865561485,6.7567214369773865,8.043144643306732
3696,103.69995,3.2040002,3.208375075,3.21,5.999800000000111,30.0,30.25,31.0,99.19666833333332,7.7216168865561485,6.7567214369773865,8.043144643306732
3697,109.5,3.2,3.2043751,3.206,5.999999999999783,30.0,30.25,31.0,99.19666733333334,7.7216168865561485,6.7567214369773865,8.043144643306732
3698,121.40015,3.1990001,3.20312515,3.2050002,6.000100000000064,30.0,30.25,31.0,99.19666699999999,7.7216168865561485,6.7567214369773865,8.043144643306732
3699,116.19995,3.1990001,3.20312515,3.2050002,6.000100000000064,30.0,30.25,31.0,99.19666600000001,7.7216168865561485,6.7567214369773865,8.043144643306732
3700,99.5,3.203,3.2072501125,3.209,6.000000000000227,30.0,30.25,31.0,99.196667,7.7216168865561485,6.7567214369773865,8.043144643306732
3701,97.0,3.2040002,3.209000075,3.2110002,7.000000000000117,30.0,30.25,31.0,99.19666633333333,7.7216168865561485,6.7567214369773865,8.043144643306732
3702,100.19995,3.2040002,3.2085000624999997,3.21,5.999800000000111,30.0,30.25,31.0,99.19666766666667,7.7216168865561485,6.7567214369773865,8.043144643306732
3703,109.1001,3.2010002,3.2051251125,3.2070003,6.00009999999962,30.0,30.25,31.0,99.19666766666666,7.7216168865561485,6.7567214369773865,8.043144643306732
3704,112.0,3.1990001,3.20312515,3.2050002,6.000100000000064,30.0,30.25,31.0,99.196667,7.7216168865561485,6.7567214369773865,8.043144643306732
3705,109.90015,3.1990001,3.2032501875,3.2050002,6.000100000000064,30.0,30.25,31.0,99.19999966666667,7.7216168865561485,6.7567214369773865,8.043144643306732
3706,113.80005,3.1990001,3.203500175,3.2050002,6.000100000000064,30.0,30.25,31.0,99.20333299999999,7.7216168865561485,6.7567214369773865,8.043144643306732
3707,109.0,3.1970003,3.2010001249999998,3.203,5.99969999999983,30.0,30.25,31.0,99.20333333333333,7.7216168865561485,6.7567214369773865,8.043144643306732
3708,109.40015,3.1980002,3.2020000625,3.2040002,5.999999999999783,30.0,30.25,31.0,99.203334,7.7216168865561485,6.7567214369773865,8.043144643306732
3709,118.19995,3.1970003,3.2008751374999997,3.203,5.99969999999983,30.0,30.25,31.0,99.206667,7.7216168865561485,6.7567214369773865,8.043144643306732
3710,136.30005,3.193,3.1968751875,3.1990001,6.000100000000064,30.0,30.25,31.0,99.206666,6.974308751523495,5.928941071033478,7.367457449436188
3711,120.80005,3.1920002,3.1960002249999997,3.1980002,6.000000000000227,30.0,30.25,31.0,99.20666633333333,6.974308751523495,5.928941071033478,7.367457449436188
3712,132.6001,3.19,3.19337515,3.1950002,5.00020000000001,30.0,30.25,31.0,99.20666766666666,6.974308751523495,5.928941071033478,7.367457449436188
3713,132.19995,3.1890001,3.1926251125000005,3.1940002,5.000100000000174,30.0,30.25,31.0,99.20666766666666,6.974308751523495,5.928941071033478,7.367457449436188
3714,117.1001,3.1920002,3.1963752499999996,3.1980002,6.000000000000227,30.0,30.25,31.0,99.20666800000001,6.974308751523495,5.928941071033478,7.367457449436188
3715,111.5,3.1940002,3.1978751125,3.2,5.999800000000111,30.0,30.25,31.0,99.21333366666666,6.974308751523495,5.928941071033478,7.367457449436188
3716,137.6001,3.1910002,3.1948751124999997,3.1970003,6.000100000000064,30.0,30.25,31.0,99.21333299999999,6.974308751523495,5.928941071033478,7.367457449436188
3717,123.1001,3.1890001,3.1930001625,3.1950002,6.000100000000064,30.0,30.25,31.0,99.213332,6.974308751523495,5.928941071033478,7.367457449436188
3718,119.19995,3.187,3.1910001375,3.193,6.000000000000227,30.0,30.375,31.0,99.21666633333334,6.974308751523495,5.928941071033478,7.367457449436188
3719,116.40015,3.1840003,3.1881251125000003,3.19,5.99969999999983,30.0,30.375,31.0,99.21666699999999,6.974308751523495,5.928941071033478,7.367457449436188
3720,120.1001,3.1890001,3.1930001625,3.1950002,6.000100000000064,30.0,30.375,31.0,99.21666833333333,6.974308751523495,5.928941071033478,7.367457449436188
3721,125.0,3.187,3.1912501,3.193,6.000000000000227,30.0,30.375,31.0,99.21666933333334,6.974308751523495,5.928941071033478,7.367457449436188
3722,119.80005,3.1880002,3.1908751875,3.1920002,4.0000000000000036,30.0,30.5,31.0,99.22000200000001,6.974308751523495,5.928941071033478,7.367457449436188
3723,134.1001,3.186,3.189625075,3.1920002,6.0001999999999,30.0,30.5,31.0,99.22333400000001,6.974308751523495,5.928941071033478,7.367457449436188
3724,137.6001,3.1820002,3.18587505,3.1880002,5.999999999999783,30.0,30.625,31.0,99.22333400000001,6.974308751523495,5.928941071033478,7.367457449436188
3725,134.90015,3.1820002,3.1855000625,3.187,4.999799999999777,30.0,30.625,31.0,99.22333400000001,6.974308751523495,5.928941071033478,7.367457449436188
3726,132.40015,3.1810002,3.1848750750000003,3.187,5.9997999999996665,30.0,30.625,31.0,99.22666666666667,6.974308751523495,5.928941071033478,7.367457449436188
3727,130.40015,3.1810002,3.1843751375,3.186,4.999799999999777,30.0,30.625,31.0,99.22666566666666,6.974308751523495,5.928941071033478,7.367457449436188
3728,139.0,3.1810002,3.1840002000000003,3.186,4.999799999999777,30.0,30.625,31.0,99.22666600000001,6.974308751523495,5.928941071033478,7.367457449436188
3729,136.90015,3.18,3.1831252000000005,3.1850002,5.00020000000001,30.0,30.625,31.0,99.22999866666667,6.974308751523495,5.928941071033478,7.367457449436188
3730,136.80005,3.1790001,3.1823750875,3.1840003,5.00020000000001,30.0,30.625,31.0,99.22666466666666,7.284139283001423,6.296651065349579,7.834838330745697
3731,135.19995,3.1780002,3.1816251375,3.1840003,6.000100000000064,30.0,30.625,31.0,99.22999800000001,7.284139283001423,6.296651065349579,7.834838330745697
3732,128.80005,3.1790001,3.1828751750000004,3.1850002,6.000100000000064,30.0,30.625,31.0,99.23333066666667,7.284139283001423,6.296651065349579,7.834838330745697
3733,135.1001,3.1790001,3.1825001125,3.1840003,5.00020000000001,30.0,30.75,31.0,99.23332933333333,7.284139283001423,6.296651065349579,7.834838330745697
3734,135.30005,3.177,3.1810001375000003,3.183,5.999999999999783,30.0,30.75,31.0,99.269996,7.284139283001423,6.296651065349579,7.834838330745697
3735,136.0,3.177,3.18062515,3.183,5.999999999999783,30.0,30.75,31.0,99.30332933333332,7.284139283001423,6.296651065349579,7.834838330745697
3736,135.19995,3.176,3.179500075,3.1810002,5.00020000000001,30.0,30.75,31.0,99.33332966666667,7.284139283001423,6.296651065349579,7.834838330745697
3737,133.80005,3.176,3.179250025,3.1810002,5.00020000000001,30.0,30.875,31.0,99.36332999999999,7.284139283001423,6.296651065349579,7.834838330745697
3738,139.19995,3.176,3.1791250375,3.1810002,5.00020000000001,30.0,30.75,31.0,99.39666466666667,7.284139283001423,6.296651065349579,7.834838330745697
3739,129.90015,3.176,3.17900005,3.1810002,5.00020000000001,30.0,30.875,31.0,99.43333233333333,7.284139283001423,6.296651065349579,7.834838330745697
3740,137.0,3.176,3.1791250375,3.1810002,5.00020000000001,30.0,30.875,31.0,99.46333266666667,7.284139283001423,6.296651065349579,7.834838330745697
3741,140.1001,3.1740003,3.17762515,3.1790001,4.999800000000221,31.0,31.0,31.0,99.49333333333333,7.284139283001423,6.296651065349579,7.834838330745697
3742,134.40015,3.1740003,3.1772502,3.1790001,4.999800000000221,31.0,31.0,31.0,99.52666666666666,7.284139283001423,6.296651065349579,7.834838330745697
3743,133.19995,3.1740003,3.177875125,3.18,5.999700000000274,31.0,31.0,31.0,99.55666699999999,7.284139283001423,6.296651065349579,7.834838330745697
3744,137.5,3.173,3.1765000999999997,3.1790001,6.000100000000064,31.0,31.0,31.0,99.58666733333331,7.284139283001423,6.296651065349579,7.834838330745697
3745,138.30005,3.1720002,3.1757500624999997,3.177,4.999800000000221,31.0,31.0,31.0,99.61666766666666,7.284139283001423,6.296651065349579,7.834838330745697
3746,138.0,3.1720002,3.1757500624999997,3.177,4.999800000000221,31.0,31.0,31.0,99.646668,7.284139283001423,6.296651065349579,7.834838330745697
3747,137.6001,3.17,3.174625075,3.177,7.000000000000117,31.0,31.0,31.0,99.67333433333333,7.284139283001423,6.296651065349579,7.834838330745697
3748,139.0,3.17,3.1740001624999996,3.176,6.000000000000227,31.0,31.0,31.0,99.703335,7.284139283001423,6.296651065349579,7.834838330745697
3749,137.1001,3.17,3.1738751625,3.176,6.000000000000227,31.0,31.0,31.0,99.696668,7.284139283001423,6.296651065349579,7.834838330745697
3750,137.69995,3.1690001,3.1733752125,3.176,6.999900000000281,31.0,31.0,31.0,99.69000066666668,7.803474552929401,7.082030177116394,8.14657211303711
3751,138.69995,3.1690001,3.1730002125,3.1750002,6.000100000000064,31.0,31.0,31.0,99.68666633333332,7.803474552929401,7.082030177116394,8.14657211303711
3752,136.6001,3.1680002,3.1723751375,3.1740003,6.000100000000064,31.0,31.0,31.0,99.68333333333334,7.803474552929401,7.082030177116394,8.14657211303711
3753,138.1001,3.1680002,3.1718751,3.1740003,6.000100000000064,31.0,31.0,31.0,99.67666533333333,7.803474552929401,7.082030177116394,8.14657211303711
3754,139.1001,3.167,3.171750075,3.1740003,7.00030000000007,31.0,31.0,31.0,99.63666466666668,7.803474552929401,7.082030177116394,8.14657211303711
3755,136.90015,3.167,3.1711251124999995,3.173,6.000000000000227,31.0,31.0,31.0,99.60333133333333,7.803474552929401,7.082030177116394,8.14657211303711
3756,131.5,3.1660001,3.17075015,3.173,6.999899999999837,31.0,31.0,31.0,99.563332,7.803474552929401,7.082030177116394,8.14657211303711
3757,139.69995,3.1650002,3.1696251249999996,3.1720002,6.999999999999673,31.0,31.0,31.0,99.52666566666667,7.803474552929401,7.082030177116394,8.14657211303711
3758,137.19995,3.1650002,3.1697501499999996,3.1720002,6.999999999999673,31.0,31.0,31.0,99.49333233333333,7.803474552929401,7.082030177116394,8.14657211303711
3759,141.30005,3.1650002,3.1696251249999996,3.1720002,6.999999999999673,31.0,31.0,31.0,99.45666633333335,7.803474552929401,7.082030177116394,8.14657211303711
3760,139.40015,3.164,3.1686250625000003,3.1710002,7.00019999999979,31.0,31.0,31.0,99.413333,7.803474552929401,7.082030177116394,8.14657211303711
3761,136.0,3.163,3.16825005,3.17,7.000000000000117,31.0,31.125,32.0,99.37333400000001,7.803474552929401,7.082030177116394,8.14657211303711
3762,135.6001,3.163,3.1678750874999997,3.17,7.000000000000117,31.0,31.125,32.0,99.33666900000001,7.803474552929401,7.082030177116394,8.14657211303711
3763,136.5,3.1620002,3.16737515,3.17,7.99979999999989,31.0,31.25,32.0,99.30000233333334,7.803474552929401,7.082030177116394,8.14657211303711
3764,138.0,3.1620002,3.1668751624999993,3.1690001,6.999899999999837,31.0,31.25,32.0,99.26333566666668,7.803474552929401,7.082030177116394,8.14657211303711
3765,137.80005,3.1610003,3.1661250875,3.1680002,6.999899999999837,31.0,31.25,32.0,99.22666833333334,7.803474552929401,7.082030177116394,8.14657211303711
3766,140.69995,3.1610003,3.1658751,3.1680002,6.999899999999837,31.0,31.25,32.0,99.190002,7.803474552929401,7.082030177116394,8.14657211303711
3767,134.90015,3.16,3.1657500250000004,3.1690001,9.000099999999733,31.0,31.25,32.0,99.15333600000001,7.803474552929401,7.082030177116394,8.14657211303711
3768,140.6001,3.1590002,3.1645001375,3.167,7.99979999999989,31.0,31.25,32.0,99.11667066666668,7.803474552929401,7.082030177116394,8.14657211303711
3769,137.30005,3.1590002,3.1642501250000006,3.167,7.99979999999989,31.0,31.25,32.0,99.11000400000002,7.803474552929401,7.082030177116394,8.14657211303711
3770,138.80005,3.1580002,3.1633751625000004,3.1650002,7.000000000000117,31.0,31.25,32.0,99.10333733333333,7.34518114477396,6.56992644071579,7.740196585655212
3771,138.1001,3.1580002,3.1635001500000004,3.1660001,7.999900000000171,31.0,31.25,32.0,99.10000266666667,7.34518114477396,6.56992644071579,7.740196585655212
3772,137.0,3.157,3.1626250750000002,3.1650002,8.000200000000124,31.0,31.25,32.0,99.09666833333334,7.34518114477396,6.56992644071579,7.740196585655212
3773,138.90015,3.1560001,3.1621250125,3.164,7.999900000000171,31.0,31.375,32.0,99.09333366666668,7.34518114477396,6.56992644071579,7.740196585655212
3774,138.80005,3.1550002,3.1612501,3.163,7.99979999999989,31.0,31.375,32.0,99.09000066666665,7.34518114477396,6.56992644071579,7.740196585655212
3775,137.80005,3.1550002,3.1608751500000003,3.163,7.99979999999989,31.0,31.375,32.0,99.090002,7.34518114477396,6.56992644071579,7.740196585655212
3776,138.5,3.154,3.1605001625,3.163,8.999999999999897,31.0,31.375,32.0,99.090002,7.34518114477396,6.56992644071579,7.740196585655212
3777,131.5,3.154,3.160000175,3.163,8.999999999999897,31.0,31.375,32.0,99.08666899999999,7.34518114477396,6.56992644071579,7.740196585655212
3778,138.5,3.153,3.1595001750000002,3.1620002,9.000200000000014,31.0,31.5,32.0,99.08333633333334,7.34518114477396,6.56992644071579,7.740196585655212
3779,132.5,3.154,3.1598752,3.1620002,8.000200000000124,31.0,31.5,32.0,99.08333666666667,7.34518114477396,6.56992644071579,7.740196585655212
3780,135.1001,3.153,3.159000125,3.1610003,8.00029999999996,31.0,31.625,32.0,99.08000466666667,7.34518114477396,6.56992644071579,7.740196585655212
3781,132.40015,3.1520002,3.1581251125,3.16,7.999800000000334,31.0,31.625,32.0,99.07667066666666,7.34518114477396,6.56992644071579,7.740196585655212
3782,134.69995,3.1510003,3.1576251625,3.16,8.999699999999944,31.0,31.625,32.0,99.07333633333333,7.34518114477396,6.56992644071579,7.740196585655212
3783,132.69995,3.1520002,3.1580001125000003,3.16,7.999800000000334,31.0,31.625,32.0,99.070002,7.34518114477396,6.56992644071579,7.740196585655212
3784,138.69995,3.1510003,3.1572501875000003,3.16,8.999699999999944,31.0,31.625,32.0,99.07000199999999,7.34518114477396,6.56992644071579,7.740196585655212
3785,136.69995,3.1490002,3.1550000875,3.157,7.99979999999989,31.0,31.625,32.0,99.066669,7.34518114477396,6.56992644071579,7.740196585655212
3786,141.40015,3.1490002,3.155125075,3.157,7.99979999999989,31.0,31.625,32.0,99.06333633333334,7.34518114477396,6.56992644071579,7.740196585655212
3787,139.30005,3.1480002,3.1545001249999998,3.157,8.999800000000224,31.0,31.625,32.0,99.05667033333334,7.34518114477396,6.56992644071579,7.740196585655212
3788,137.6001,3.147,3.1536251374999997,3.1560001,9.000100000000177,31.0,31.625,32.0,99.04667033333334,7.34518114477396,6.56992644071579,7.740196585655212
3789,136.80005,3.1460001,3.1527500875000003,3.1550002,9.000099999999733,31.0,31.625,32.0,99.04000300000001,7.34518114477396,6.56992644071579,7.740196585655212
3790,136.6001,3.1460001,3.1527500875000003,3.1550002,9.000099999999733,31.0,31.625,32.0,99.06666866666667,5.835628882050514,5.231104791164398,6.395427882671356
3791,137.1001,3.144,3.1508750875,3.153,8.999999999999897,31.0,31.75,32.0,99.09333466666666,5.835628882050514,5.231104791164398,6.395427882671356
3792,137.5,3.1430001,3.1503751249999996,3.153,9.99989999999995,31.0,31.875,32.0,99.12333366666668,5.835628882050514,5.231104791164398,6.395427882671356
3793,139.69995,3.1420002,3.1491252375,3.1520002,9.999999999999787,31.0,31.875,32.0,99.14666566666668,5.835628882050514,5.231104791164398,6.395427882671356
3794,136.1001,3.1420002,3.1491251749999996,3.1520002,9.999999999999787,31.0,31.875,32.0,99.17333166666667,5.835628882050514,5.231104791164398,6.395427882671356
3795,138.1001,3.14,3.1480001125,3.1510003,11.000300000000074,31.0,31.875,32.0,99.19999800000001,5.835628882050514,5.231104791164398,6.395427882671356
3796,138.5,3.14,3.147500075,3.15,9.999999999999787,31.0,31.875,32.0,99.22999833333333,5.835628882050514,5.231104791164398,6.395427882671356
3797,140.90015,3.1380002,3.1461251624999997,3.1490002,11.00000000000012,32.0,32.0,32.0,99.25999866666668,5.835628882050514,5.231104791164398,6.395427882671356
3798,135.0,3.14,3.14800005,3.15,9.999999999999787,32.0,32.0,32.0,99.286666,5.835628882050514,5.231104791164398,6.395427882671356
3799,139.1001,3.1390002,3.1463751624999996,3.1490002,10.000000000000231,32.0,32.0,32.0,99.31000033333333,5.835628882050514,5.231104791164398,6.395427882671356
3800,131.30005,3.137,3.1452500874999996,3.1480002,11.000199999999793,32.0,32.0,32.0,99.336666,5.835628882050514,5.231104791164398,6.395427882671356
3801,138.80005,3.137,3.1443750625,3.147,9.999999999999787,32.0,32.0,32.0,99.36333199999999,5.835628882050514,5.231104791164398,6.395427882671356
3802,136.90015,3.1350002,3.1431251375,3.1460001,10.999900000000284,32.0,32.0,32.0,99.38666533333334,5.835628882050514,5.231104791164398,6.395427882671356
3803,136.5,3.1350002,3.1423751125,3.1450002,10.000000000000231,32.0,32.0,32.0,99.37666633333333,5.835628882050514,5.231104791164398,6.395427882671356
3804,138.19995,3.134,3.1413750875,3.144,10.000000000000231,32.0,32.0,32.0,99.36333366666668,5.835628882050514,5.231104791164398,6.395427882671356
3805,32.900146,3.1560001,3.1642501125000004,3.167,10.99989999999984,32.0,32.0,32.0,99.31999933333333,5.835628882050514,5.231104791164398,6.395427882671356
3806,35.0,3.1740003,3.1831252000000005,3.186,11.999700000000058,32.0,32.0,32.0,99.27333166666668,5.835628882050514,5.231104791164398,6.395427882671356
3807,32.600098,3.176,3.1857501375000004,3.1880002,12.000199999999683,32.0,32.0,32.0,99.226664,5.835628882050514,5.231104791164398,6.395427882671356
3808,34.30005,3.18,3.1895001499999998,3.1920002,12.000199999999683,32.0,32.0,32.0,99.18333033333334,5.835628882050514,5.231104791164398,6.395427882671356
3809,35.69995,3.18,3.1902501125,3.193,12.9999999999999,32.0,32.0,32.0,99.13666399999998,5.835628882050514,5.231104791164398,6.395427882671356
3810,34.400146,3.1810002,3.19200015,3.1950002,13.99999999999979,31.0,31.875,32.0,99.09333066666666,0.0,0.0,0.0
3811,36.100098,3.1820002,3.19287515,3.196,13.999800000000118,31.0,31.75,32.0,99.04666433333334,0.0,0.0,0.0
3812,34.19995,3.183,3.1936251374999998,3.1970003,14.000300000000188,31.0,31.625,32.0,98.99333066666667,0.0,0.0,0.0
3813,32.19995,3.183,3.1942501374999996,3.1970003,14.000300000000188,31.0,31.5,32.0,98.946663,0.0,0.0,0.0
3814,35.30005,3.183,3.19450015,3.1970003,14.000300000000188,31.0,31.5,32.0,98.90666233333334,0.0,0.0,0.0
3815,33.600098,3.183,3.1943751125,3.1970003,14.000300000000188,31.0,31.5,32.0,98.863329,0.0,0.0,0.0
3816,34.69995,3.1840003,3.1948751625,3.1980002,13.999899999999954,31.0,31.5,32.0,98.81666266666664,0.0,0.0,0.0
3817,34.600098,3.1840003,3.195125225,3.1980002,13.999899999999954,31.0,31.5,32.0,98.77666199999999,0.0,0.0,0.0
3818,34.600098,3.1840003,3.1953752499999997,3.1980002,13.999899999999954,31.0,31.5,32.0,98.77332799999999,0.0,0.0,0.0
3819,36.0,3.183,3.1952501749999995,3.1990001,16.000100000000295,31.0,31.5,32.0,98.76999333333332,0.0,0.0,0.0
3820,35.69995,3.183,3.19500015,3.1980002,15.000200000000241,31.0,31.5,32.0,98.76666033333332,0.0,0.0,0.0
3821,33.600098,3.1840003,3.1955002374999997,3.1980002,13.999899999999954,31.0,31.5,32.0,98.75999466666667,0.0,0.0,0.0
3822,32.5,3.183,3.1948751124999997,3.1980002,15.000200000000241,31.0,31.5,32.0,98.75666166666664,0.0,0.0,0.0
3823,33.600098,3.183,3.1953751999999995,3.1990001,16.000100000000295,31.0,31.5,32.0,98.75666166666666,0.0,0.0,0.0
3824,34.900146,3.183,3.1952502124999995,3.1980002,15.000200000000241,31.0,31.375,32.0,98.74999466666667,0.0,0.0,0.0
